iteration,particle_index,f1,f2
1,47,0.3216686270012855,3.530827873397464
1,48,0.6910291223892668,3.195610861141298
1,49,0.8607022204327647,2.493307398657558
1,50,0.3355860114939594,2.821880488097171
1,51,0.1906840053475064,3.9413922464033124
1,52,0.4850017695653386,2.7108598032385536
1,53,0.5255234155027939,2.9626794672407524
1,54,0.8563081871942597,2.6937474264256998
1,55,0.7881751448574086,2.7617894489281154
1,56,0.9571419765870097,2.166336428928441
1,57,0.7750938400235736,2.8050452840880196
1,58,0.6249902302481101,3.109002249866503
1,59,0.06729693706568918,3.9497429874412013
1,60,0.4435628832039793,3.442116582037636
1,61,0.6066388023869362,3.2137531291394934
1,62,0.6894730009636969,3.049072321389758
1,63,0.46350259055672827,3.221153461860231
1,64,0.03939832210173545,4.549379489196862
1,65,0.26752140090411713,3.826749728509451
1,66,0.0,5.170973202001032
1,67,0.17981995216996915,4.044700825495953
1,68,0.45715394436825496,3.0444281036706244
1,69,0.8018902705550337,2.9920803790847885
1,70,0.49584047816195265,3.3407542112072472
1,71,0.5766615556686947,3.263177214332989
1,72,0.7753374805128724,2.7985644430527
1,73,0.012616333862806278,4.264175373448237
1,74,0.713469491186204,3.03466671361763
1,75,0.7516840441425452,2.480208241689008
1,76,0.13090724602191073,3.781337332895801
1,77,0.3165179760704139,3.215348125706179
1,78,0.5089679373523175,3.1872853149784044
1,79,1.0,2.3262753255696955
1,80,0.7060245938024179,2.8042918686937166
1,81,0.02515039074080471,4.871735155972276
1,82,0.14542786597487778,4.068260649199453
1,83,0.339487097279232,3.7284740158102214
1,84,0.013473453455631224,4.605773026909888
1,85,0.33917020241209717,3.2764082003069315
1,86,0.9434856914249606,2.187271118749097
1,87,0.5985743832616937,3.5304571427453015
1,88,0.8075565424971034,2.929978292334343
1,89,0.5306792188569088,3.061954070316764
1,90,0.16772783859929802,3.5396216586554563
1,91,0.24986824572592103,3.6282469154231416
1,92,0.17821242846728502,4.174452734719676
1,93,0.3866291021230036,3.284325699340486
1,94,0.40500032348056303,3.0882651166847017
1,95,0.62827316351644,2.623173792263374
1,96,0.8002343841455338,2.573953013292066
1,97,0.6844826054506242,2.629306715787452
1,98,0.46678080720603726,3.1209248931907507
1,99,1.0,2.667551042635723
2,0,0.07638685273522205,3.9063397537547755
2,1,0.25314096170163836,3.0550602530295756
2,2,0.1546200918363004,3.3292285893495883
2,3,0.9868711618904784,2.1366431908362293
2,4,0.5261328965961072,2.7237347024853666
2,5,0.5,2.5502477735614364
2,6,0.3160225356390204,3.586599612125122
2,7,0.8574457452054107,2.26897969702014
2,8,0.5506740307982652,2.9265954608269
2,9,0.2906372994047503,3.014413935829553
2,10,0.12495953999056719,4.075826765492718
2,11,0.10858878703924357,3.793784280564583
2,12,0.20256542338957195,3.2111001032095015
2,13,1.0,2.133381080123151
2,14,0.997352524829327,2.136032960912748
2,15,0.0,3.775049581140623
2,16,0.033342866740428856,4.21494411750785
2,17,0.6944247011735447,2.558461795572971
2,18,0.8367229296769015,2.2652593874422804
2,19,0.0,4.4936906649156345
2,20,0.0,3.628717353890806
2,21,0.2840269848023149,3.0044534158696505
2,22,0.0,3.6982573548449857
2,23,0.4820650673842095,2.859622768188983
2,24,0.0,3.339516864969439
2,25,1.0,2.2272768131695817
2,26,0.0,3.8651821293441295
2,27,0.0,4.070985694008863
2,28,0.8998018138650978,2.5015672145198447
2,29,0.9776429037772523,1.4974387237369278
2,30,0.7165899133019898,1.7295184360264726
2,31,0.5527760339987998,2.4334433176737957
2,32,0.32506167514445106,2.74114287499086
2,33,0.4157913936778552,3.7456842985131855
2,34,0.94416481160819,2.162595774255455
2,35,0.0,3.6254732473614166
2,36,0.01574119036314836,4.066033993767724
2,37,0.45506003612078416,2.2040263954320043
2,38,0.0,3.708778663917649
2,39,0.6939639309646226,2.2131049552449555
2,40,0.24362462437563015,3.083377890733975
2,41,0.5926648451130989,2.09831183471604
2,42,0.0,3.6143773424653434
2,43,0.053116852319356034,2.816578595249528
2,44,0.7028852591315145,2.158050856089383
2,45,1.0,1.7220196920264783
2,46,0.05884429999731622,3.1291865423096534
2,47,0.8216686270012855,1.795647946998357
2,48,1.0,1.738959581237145
2,49,0.7666767298109697,2.064176187346187
2,50,0.3324285746702982,2.6484101044346002
2,51,0.0,3.638026736577096
2,52,0.2530082837731902,2.9676687361894114
2,53,0.02552341550279391,3.6641818322814244
2,54,0.8653349479286448,1.765735872019637
2,55,0.3315906530897307,2.2844473487903967
2,56,0.8785969490847869,1.8815154952917104
2,57,1.0,1.8298934946868421
2,58,0.12499023024811007,3.1657503006814505
2,59,0.0,2.9189029373268003
2,60,0.6701641097498774,1.9886458097943647
2,61,0.8204763199351324,2.1293806595033677
2,62,0.8566599535447574,1.9473842478623293
2,63,0.4511817148029694,1.8240455472039006
2,64,0.5393983221017354,2.9544338832574586
2,65,0.0,3.512822667929902
2,66,0.5,2.253135685089033
2,67,0.0,3.590807612743893
2,68,0.3373108381657256,2.2221129188988185
2,69,0.3018902705550337,3.0463921095593207
2,70,0.9958404781619526,1.8754462196015913
2,71,0.0766615556686947,2.850496127575515
2,72,0.5008506118517082,2.6133610234592264
2,73,0.5126163338628063,2.5799509414075033
2,74,0.21346949118620395,3.1186881853236303
2,75,0.9440265254505441,1.975490887622354
2,76,0.0,3.7040086493405897
2,77,0.30087917179607765,2.1654063074655414
2,78,0.4773495904654953,3.0956939568729904
2,79,1.0,1.731430245395062
2,80,0.9016992354748844,1.4955980690313049
2,81,0.27532944174897683,2.590420013276624
2,82,0.6454278659748778,1.684604907567202
2,83,0.240060265898132,2.6755803204561324
2,84,0.16464889233036464,3.200694845299053
2,85,0.5281445273810362,1.8979514893306655
2,86,0.44348569142496064,2.419088366811209
2,87,0.09857438326169365,3.3216572640835547
2,88,0.6183353136918935,2.456380808411447
2,89,1.0,1.6088360868972071
2,90,0.667727838599298,2.149833102181527
2,91,0.08465068914857612,2.5789852055083404
2,92,0.5252596556374737,2.60345436103113
2,93,0.0,3.956415496291212
2,94,0.1448692948708003,2.2300895905248725
2,95,0.12827316351644003,2.6773756791120147
2,96,0.7049989922224158,1.782695486466308
2,97,0.18448260545062423,1.5916944125887091
2,98,0.07742177745964968,2.5041256055004553
2,99,0.5,2.2577527701884654
3,0,0.0,3.5315128097416784
3,1,0.0,3.1060389767131653
3,2,0.6546200918363004,1.913709595744658
3,3,0.4868711618904784,2.1782226316678654
3,4,0.1754925198552772,2.565408654401108
3,5,0.660546557273629,1.3692654450404627
3,6,0.0,4.321633676215007
3,7,0.3574457452054107,1.9725440512417816
3,8,0.7110794480599216,1.9930477128690571
3,9,0.10530968455989356,2.3353356494270647
3,10,0.5830323753311073,2.616938031845809
3,11,0.08513682896682111,3.0730582141946363
3,12,0.702565423389572,1.6578902925068004
3,13,0.5,1.969269698043906
3,14,0.497352524829327,2.198399353166887
3,15,0.0,3.36037390928628
3,16,0.5333428667404289,2.5960960527840427
3,17,0.1944247011735447,3.2885443934678453
3,18,0.7702994753028938,1.5257044446840158
3,19,0.0,3.949872578207401
3,20,0.0,3.2666439001224146
3,21,0.0,3.5416454935913655
3,22,0.0,2.818490462566842
3,23,0.0,3.4293422376520875
3,24,0.0,2.801584435936669
3,25,0.7690044838522736,1.7948685632626256
3,26,0.0,3.4425583439019256
3,27,0.20542424183652228,2.191066784308617
3,28,0.8909252571130462,1.7262124455503491
3,29,0.47764290377725227,1.5836118396807064
3,30,0.21658991330198984,2.1917037851522823
3,31,0.2899749670886242,2.2381439834494614
3,32,0.0,3.2083723403489652
3,33,0.0,3.56434529991096
3,34,0.44416481160819,2.046680814153803
3,35,0.5,1.363803628556348
3,36,0.0,3.0959788654587292
3,37,0.20169951103417416,2.1354028448871527
3,38,0.1875266670809032,2.033981017879644
3,39,0.5837611349806738,1.6648446586183059
3,40,0.0,2.8619207045040396
3,41,0.9652371988840748,1.2830083166097734
3,42,0.041053432124733835,2.1894195974231545
3,43,0.33980070999165746,1.3415982092191558
3,44,0.3389033805949038,1.6824598173071819
3,45,0.5,1.7366747820712602
3,46,0.0,2.529853239730238
3,47,0.642736283530071,1.3401820289743134
3,48,0.8275919986912054,1.7495635807852947
3,49,0.5472878713687275,1.4284366791492866
3,50,0.2186346498363726,2.6092732988666483
3,51,0.0,2.319584957296086
3,52,0.3696822454982751,1.9240472488180091
3,53,0.0,3.0896590999572004
3,54,0.5251120603990629,1.5035290774390673
3,55,0.0,2.1903619105111423
3,56,0.3785969490847869,2.060407468519245
3,57,0.5,1.3809629892839181
3,58,0.0,2.4724671997049477
3,59,0.08692048657664014,1.4629086170122831
3,60,0.8433639787491208,1.0536265556028157
3,61,0.7179444459465715,1.23576576450644
3,62,0.40845265557396915,1.8248328235587294
3,63,0.28993129501571036,1.3266215797415055
3,64,0.03939832210173544,2.5529033270234844
3,65,0.0,2.551629756653806
3,66,0.0,2.7772836050003473
3,67,0.0,2.572225839740738
3,68,0.17538569189014744,1.5048708035715372
3,69,0.0,2.6497723183292514
3,70,1.0,0.8739881429231291
3,71,0.18457114779791745,1.8781227263278877
3,72,0.7876651519100649,1.6000978781331532
3,73,1.0,1.2656076249629256
3,74,0.0,2.849210594829683
3,75,0.5907547629317361,1.994675379310161
3,76,0.09404910492882795,2.470011220887337
3,77,0.5656122789167248,1.5613237977782093
3,78,0.26681857214526317,2.492082777086796
3,79,0.5,2.2784572549279147
3,80,0.4016992354748844,1.6734082872260512
3,81,0.7753294417489769,1.4880840395188768
3,82,0.7285827340133346,1.0952934910808025
3,83,0.40834720187381357,1.3985225438851365
3,84,0.6646488923303646,1.4487891171508023
3,85,0.25154426765605575,1.5532756596713477
3,86,0.0,2.5546279026769376
3,87,0.0,2.8879108460163794
3,88,0.11833531369189354,2.537484323279459
3,89,1.0,0.9833886086751832
3,90,1.0,1.2821609863073837
3,91,0.0,2.3527142694444905
3,92,0.8339274150540987,1.5085418602755105
3,93,0.0,2.9191854681176053
3,94,0.17822936334654488,1.4873213579670406
3,95,0.62827316351644,1.3315554473338627
3,96,0.6432484266204975,1.2758244377026284
3,97,0.0,1.8465442306156223
3,98,0.37514851018327044,1.774625042919258
3,99,0.0,2.5256795814119517
4,0,0.0,2.4321225272363023
4,1,0.5,1.860982644137812
4,2,0.7236258655780532,1.9761554015496168
4,3,0.0,2.850579389736244
4,4,0.0,2.1187316800365235
4,5,0.160546557273629,1.1616293398287525
4,6,0.0,2.90048631154346
4,7,0.0,2.027453156117308
4,8,0.9011379927328605,0.9925491301867003
4,9,0.6053096845598935,0.9303920085101353
4,10,0.3774894907845776,1.865939943815565
4,11,0.16581784358068552,1.9296247660174852
4,12,1.0,0.906962432938031
4,13,0.9678808812306181,0.8524797335808235
4,14,0.0,2.375895691057448
4,15,0.0,2.1960690128508524
4,16,0.786190902979471,1.3001064558335975
4,17,0.1757432320947665,2.6111414287603973
4,18,0.558758409764489,1.0688508109620385
4,19,0.3559885655270237,1.4528751809742597
4,20,0.1394059089462282,1.6905828077195784
4,21,0.0888027650703842,2.02764958220589
4,22,0.4583753083250995,1.540945683627784
4,23,0.0,1.9234943868070542
4,24,0.0,2.2210093817944996
4,25,0.7754590975582422,1.1979167917704925
4,26,0.4456551881607134,1.4616208889479816
4,27,0.7054242418365223,0.9578041010996284
4,28,0.39092525711304615,1.4538733674012683
4,29,0.2090893125908564,1.8082096223817234
4,30,0.0,2.8492476830848226
4,31,0.015315129873532174,2.065762780253531
4,32,0.0,2.109224845541979
4,33,0.5,1.207582834147322
4,34,0.017791503696318378,2.0517008612606684
4,35,0.9842796861950456,0.6855242007770087
4,36,0.12019105828025349,1.408836556929334
4,37,0.1318401587256653,1.8337605984116396
4,38,0.6875266670809033,1.2659317681765476
4,39,0.4619489218467713,1.22900848046727
4,40,0.0,2.2629596930442792
4,41,0.4652371988840748,1.031153539874632
4,42,0.5410534321247338,1.0491517159553485
4,43,0.0,2.2375534277329727
4,44,0.21125427735201,1.198190130350958
4,45,0.0,2.489354063917416
4,46,0.22280442757019142,1.5000214816096582
4,47,0.3197231446532119,2.2092434406099923
4,48,0.32759199869120537,1.5280621361739246
4,49,1.0,0.4040157636315364
4,50,0.0,3.083797416062162
4,51,0.030926265114723683,1.4403011431074206
4,52,0.2818492267081145,1.2785742751756954
4,53,0.0,2.0116801240449935
4,54,0.025112060399062885,1.7964244368264455
4,55,0.0,1.7495359023022776
4,56,0.8785969490847869,1.133890198875158
4,57,0.47424705481123436,0.6999013039228846
4,58,0.22895975463070292,1.185395012859519
4,59,0.1056971950757902,0.9929551669453579
4,60,0.43881807080686785,1.1623262442526174
4,61,0.37346363791670534,0.8493079268820536
4,62,0.9084526555739691,0.6600812180723054
4,63,0.7688158472787744,0.4656874288534215
4,64,0.0,2.0204815196603763
4,65,0.0,1.979113952470232
4,66,0.5,0.7514788524466005
4,67,0.42502283621377074,0.9471804918205815
4,68,0.6753856918901474,0.5553383286380484
4,69,0.0,1.7139378737144018
4,70,0.9404387102915117,0.3342857201617856
4,71,0.4278211624590459,1.2500108339682103
4,72,0.2876651519100649,1.6347413465058724
4,73,0.8152158381630614,0.6542291834985462
4,74,0.5,1.0034490615749114
4,75,0.14057352005192159,2.2860292534203137
4,76,0.5940491049288279,0.8351820963474188
4,77,0.9220512179347935,0.7928331292036787
4,78,0.0,2.3305271538639305
4,79,0.06729027897618972,2.1445049429048213
4,80,0.0,1.962024095646394
4,81,0.662410376431968,1.7879683477864454
4,82,0.22858273401333462,1.1267037182476594
4,83,0.3352373352829203,0.843439966701667
4,84,1.0,0.3833328486266231
4,85,0.7515442676560558,0.5379373418876559
4,86,0.5,1.6817387838783773
4,87,0.0,1.7756882237393334
4,88,0.6040103610234986,1.0419331783490435
4,89,1.0,0.4110952439654901
4,90,1.0,0.4282021900043123
4,91,0.0,1.8163486218487246
4,92,1.0,0.7876819246743234
4,93,0.28858315540436585,1.3672165848066407
4,94,0.6782293633465448,0.6845201170032144
4,95,0.9103753390599321,0.8404019330398858
4,96,0.14324842662049753,1.185930268976414
4,97,0.1977857969552743,1.1440504087724186
4,98,0.5771223692646391,0.831456981463029
4,99,0.0,1.8481821703533954
5,0,0.0,1.5706100031369215
5,1,0.8883176484001718,0.7283892948843868
5,2,0.2236258655780532,2.243963120993986
5,3,0.5,0.9362331132783744
5,4,0.5,0.7018491684536925
5,5,0.0,1.331656066287029
5,6,0.0,1.7670175083979305
5,7,0.0,1.853330542465088
5,8,0.9564365758027673,0.9667599190994761
5,9,0.7789437739876232,0.360717084129537
5,10,0.29361446248791045,1.3115470424351225
5,11,0.0,2.156813754149827
5,12,0.8610847636227028,0.6454053549897585
5,13,0.6071891402929666,1.012340840438401
5,14,0.5,0.6509572619521174
5,15,0.0,1.6573678277409913
5,16,0.5373083006910169,1.253250701644453
5,17,0.11288577278549805,1.8473753599232032
5,18,0.058758409764488984,1.0810287558439633
5,19,0.3028503366610006,1.3929570855393048
5,20,0.18327664656016152,0.8847859672344595
5,21,0.5888027650703842,0.9439366265680069
5,22,0.753255202428596,0.8588626120511021
5,23,0.5,0.9461368209575746
5,24,0.0,1.5108713366578699
5,25,0.6481434269269463,0.6945750857292624
5,26,0.9456551881607134,0.5668582927530227
5,27,0.2054242418365223,1.1028178823067802
5,28,0.37989875951825064,1.1065882085492067
5,29,0.3966668489788659,1.2134417800731212
5,30,0.1577070969065854,1.7610732544012127
5,31,0.0,1.6865086046233428
5,32,0.0,1.763237853752638
5,33,0.403789532223767,0.9948055926777781
5,34,0.0,1.6938498877659032
5,35,0.6575985837760614,0.5910053801074899
5,36,0.6201910582802534,0.47837915233510586
5,37,0.33995018811735717,0.7067007909946484
5,38,1.0,0.7789489444654322
5,39,0.0,1.835100530061697
5,40,0.12790061082022508,1.3596926500596411
5,41,0.0,1.6549503383821058
5,42,1.0,0.6602924563491666
5,43,0.0,1.7955415294006793
5,44,0.6620828648723309,0.4932931889193347
5,45,0.5,0.8435939407497722
5,46,0.0,2.0055307896955252
5,47,0.06559654349345118,2.028977078894969
5,48,0.0,1.863151794347073
5,49,0.5,0.9001693629170062
5,50,0.0,2.3076312919740367
5,51,0.17525190705104882,0.8470417459405417
5,52,0.11007786469940908,1.0558490462384185
5,53,0.5,0.571477061760996
5,54,0.0,1.5214013163103455
5,55,0.0,1.811506672688214
5,56,0.9733618700910691,0.4236846691924909
5,57,0.042710215905035376,1.2208620382191515
5,58,0.06482818144306848,1.066015671594451
5,59,0.6056971950757902,0.5915836214552681
5,60,0.0,1.7955572609674568
5,61,0.14289810588842744,0.8642864535363264
5,62,0.40845265557396915,0.8864514524077628
5,63,0.3931968811562067,0.7823394634663808
5,64,0.1056502894596088,0.9905121688645049
5,65,0.0,1.8059174028758291
5,66,1.0,0.09850456224003108
5,67,0.2842253126134092,0.6850497718194899
5,68,1.0,0.19800596611672894
5,69,0.0,1.3115951542408755
5,70,0.4939539999368513,0.38331532794122525
5,71,0.24181927213291524,1.4942226296072654
5,72,0.0,1.6849465903530962
5,73,0.3152158381630614,0.5441289603945396
5,74,0.21567940803774838,1.0217229568244843
5,75,0.0,2.105203610688842
5,76,0.4305835989408519,0.7435469906115337
5,77,0.6209567684057111,0.6836259044790957
5,78,0.3298234823615077,0.8575597712256886
5,79,0.24586613417411035,0.8772911504436479
5,80,0.0,1.6544532457313426
5,81,0.9357914428243331,0.5012810886534793
5,82,0.0,1.6519713630584327
5,83,0.2633216508846625,0.5758202186581034
5,84,1.0,0.3567071617594841
5,85,0.7043274877084531,0.6159820757948855
5,86,1.0,0.756490740032948
5,87,0.22464894288083542,0.7068388516482048
5,88,0.9371843601870615,0.2223846817777892
5,89,0.88333073939752,0.21325374503555194
5,90,1.0,0.1156091715557852
5,91,0.27914970895298846,0.7767194142642513
5,92,0.5,0.6888496635226752
5,93,0.0,1.7738998930314787
5,94,0.41144067371841775,1.2417206459540313
5,95,0.9919947400993447,0.3662447250669049
5,96,0.0,1.2114417795943715
5,97,0.6269316518138417,0.6526006022434643
5,98,1.0,0.4170297440597421
5,99,0.0,1.4525132116006887
6,0,0.0,1.0888947371020934
6,1,0.3883176484001718,0.6440907547548319
6,2,0.0,2.2893815371285138
6,3,0.3510917885252815,0.6063110132103792
6,4,1.0,0.2581180086839382
6,5,0.0,1.2588596434886696
6,6,0.0,1.182513647150667
6,7,0.5,0.5931384793699926
6,8,0.4564365758027673,1.617454729132135
6,9,0.3830973265642717,0.4418495060581768
6,10,0.0,1.4800460276394878
6,11,0.0,1.4987146829349514
6,12,0.3610847636227028,0.8229605795342287
6,13,0.10718914029296656,1.7650714655325872
6,14,0.4773557382512298,0.5647477814180786
6,15,0.0018410169267610577,1.4342265008646142
6,16,0.03730830069101687,2.348534531627203
6,17,0.0005333236742556813,1.3901861705706895
6,18,0.14847457042400072,0.9937142275390761
6,19,0.0,1.528851358876624
6,20,0.1888494120664595,0.9101697207062823
6,21,1.0,0.4032813430439255
6,22,0.253255202428596,0.7465426949351941
6,23,1.0,0.41907206227438126
6,24,0.0,1.2290964342444894
6,25,0.14814342692694626,0.8343451921063026
6,26,0.8948912255700587,0.09507442666628788
6,27,0.0,1.3249708971074101
6,28,0.0,1.4593074484471846
6,29,0.2624218599900026,0.995978585168365
6,30,0.49618242706537136,0.7117683667140304
6,31,0.1851628180096427,0.8692526411915524
6,32,0.5,0.5786118681087156
6,33,0.0,1.9813316481270427
6,34,0.0,1.3207641024709422
6,35,0.30516133542277585,0.6775131803959825
6,36,0.8262920338143709,0.1631916449711548
6,37,0.5154515367387459,0.43516063584117143
6,38,0.5,0.8041787771732449
6,39,0.1143486345796178,1.18912200946254
6,40,0.2960404605740613,0.7391846653261481
6,41,0.0,1.5739270251296364
6,42,0.9624196420871083,0.43137581222290905
6,43,0.0,1.3851692458820537
6,44,0.695221305900603,0.29542624734891443
6,45,0.7943570092130919,0.3233379185261678
6,46,0.2848794466785507,0.6528368849050727
6,47,0.0,1.3034601299971191
6,48,0.0,1.3915469843777597
6,49,0.009973507822766181,1.4333632552442712
6,50,0.0,1.5712268901614403
6,51,0.6549854107773596,0.3464737191537607
6,52,0.38983865685631336,0.5146275281240592
6,53,0.1842964441022747,0.8998048659958812
6,54,0.15939727856654823,1.19495684331929
6,55,0.15313325563963598,0.8635336556100471
6,56,0.4733618700910691,0.48901010121186284
6,57,0.10431543566491988,0.9350547787418114
6,58,0.005793927290062284,0.9675230579419036
6,59,0.8254041094290244,0.16678317967203468
6,60,0.0764550659737731,1.0787817107329136
6,61,0.03648277855030663,1.1529791081156893
6,62,0.04285306218085949,1.223162220121549
6,63,0.0,1.14671447253446
6,64,0.03933714182163808,0.8704259734939528
6,65,0.2699410058651335,0.8268398355145903
6,66,1.0,0.08178880315207684
6,67,0.7842253126134092,0.19749178483600133
6,68,0.5,0.32823559713404604
6,69,0.5,0.3469558480185035
6,70,0.49139074854064596,0.3754928748067938
6,71,0.7418192721329152,0.6723033575939641
6,72,0.5,0.43083697256395836
6,73,0.1333509054801168,0.6354474243397824
6,74,0.3077240883452581,0.6321185643946731
6,75,0.5,0.4709616152667923
6,76,0.6570828365435383,0.4066833325750782
6,77,0.22615159691798314,0.7838900116139615
6,78,0.6718838556778612,0.22946397236721852
6,79,0.6407210849329243,0.47912111940288
6,80,0.08945653318208519,0.9611472734362866
6,81,0.8881443835434881,0.11386667841416682
6,82,0.5,0.6224353414012074
6,83,0.15985144597332687,0.6046081929541339
6,84,0.5,0.9258940941497109
6,85,0.2620368697732683,0.878707344758534
6,86,0.5,0.6310091841573331
6,87,0.6215504018649758,0.2904279371586494
6,88,0.6187535982021284,0.47010402683577196
6,89,0.38333073939752005,0.49911342893025445
